time,cs,freezing
0.005365,0,0
0.005367,0,0
0.005369,0,0
0.00537,0,0
0.005372,0,0
0.005374,0,0
0.005375,0,0
0.005377,0,0
0.005378,0,0
0.00538,0,0
0.005382,0,0
0.005383,0,0
0.005385,0,0
0.005387,0,0
0.005388,0,0
0.00539,0,0
0.005391,0,0
0.005393,0,0
0.005395,0,0
0.005396,0,0
0.005398,0,0
0.0054,0,0
0.005401,0,0
0.005403,0,0
0.005404,0,0
0.005406,0,0
0.005408,0,0
0.005409,0,0
0.005411,0,0
0.005413,0,0
0.005414,0,0
0.005416,0,0
0.005417,0,0
0.005419,0,0
0.005421,0,0
0.005422,0,0
0.005424,0,0
0.005425,0,0
0.005427,0,0
0.005429,0,0
0.00543,0,0
0.005432,0,0
0.005434,0,0
0.005435,0,0
0.005437,0,0
0.005438,0,0
0.00544,0,0
0.005442,0,0
0.005443,0,0
0.005445,0,0
0.005447,0,0
0.005448,0,0
0.00545,0,0
0.005451,0,0
0.005453,0,0
0.005455,0,0
0.005456,0,0
0.005458,0,0
0.00546,0,0
0.005461,0,0
0.005463,0,0
0.005464,0,0
0.005466,0,0
0.005468,0,0
0.005469,0,0
0.005471,0,0
0.005473,0,0
0.005474,0,0
0.005476,0,0
0.005477,0,0
0.005479,0,0
0.005481,0,0
0.005482,0,0
0.005484,0,0
0.005485,0,0
0.005487,0,0
0.005489,0,0
0.00549,0,0
0.005492,0,0
0.005494,0,0
0.005495,0,0
0.005497,0,0
0.005498,0,0
0.0055,0,0
0.005502,0,0
0.005503,0,0
0.005505,0,0
0.005507,0,0
0.005508,0,0
0.00551,0,0
0.005511,0,0
0.005513,0,0
0.005515,0,0
0.005516,0,0
0.005518,0,0
0.00552,0,0
0.005521,0,0
0.005523,0,0
0.005524,0,0
0.005526,0,0
0.005528,0,0
0.005529,0,0
0.005531,0,0
0.005533,0,0
0.005534,0,0
0.005536,0,0
0.005537,0,0
0.005539,0,0
0.00554,0,0
0.005542,0,0
0.005544,0,0
0.005545,0,0
0.005547,0,0
0.005549,0,0
0.00555,0,0
0.005552,0,0
0.005553,0,0
0.005555,0,0
0.005557,0,0
0.005558,0,0
0.00556,0,0
0.005562,0,0
0.005563,0,0
0.005565,0,0
0.005566,0,0
0.005568,0,0
0.00557,0,0
0.005571,0,0
0.005573,0,0
0.005575,0,0
0.005576,0,0
0.005577,1,0
0.005578,1,0
0.005579,1,0
0.005581,1,0
0.005583,1,0
0.005584,1,0
0.005586,1,0
0.005588,1,0
0.005589,1,0
0.005591,1,0
0.005592,1,0
0.005594,1,0
0.005596,1,0
0.005597,1,0
0.005599,1,0
0.0056,1,0
0.005602,1,0
0.005604,1,0
0.005605,1,0
0.005607,1,0
0.005609,1,0
0.00561,1,0
0.005612,1,0
0.005613,1,0
0.005615,1,0
0.005617,1,0
0.005618,1,0
0.00562,1,0
0.005622,1,0
0.005623,1,0
0.005625,1,0
0.005626,1,0
0.005628,1,0
0.00563,1,0
0.005631,1,0
0.005633,1,0
0.005635,1,0
0.005636,1,0
0.005638,1,0
0.005639,1,0
0.005641,1,0
0.005643,1,0
0.005644,1,0
0.005646,1,0
0.005648,1,0
0.005649,1,0
0.005651,1,0
0.005652,1,0
0.005654,1,0
0.005656,1,0
0.005657,1,0
0.005659,1,0
0.00566,1,0
0.005662,1,0
0.005664,1,0
0.005665,1,0
0.005667,1,0
0.005669,1,0
0.00567,1,0
0.005672,1,0
0.005673,1,0
0.005675,1,0
0.005677,1,0
0.005678,1,0
0.00568,1,0
0.005682,1,0
0.005683,1,0
0.005685,1,0
0.005686,1,0
0.005688,1,0
0.00569,1,0
0.005691,1,0
0.005693,1,0
0.005695,1,0
0.005696,0,0
0.005696,0,0
0.005698,0,0
0.005699,0,0
0.005701,0,0
0.005703,0,0
0.005704,0,0
0.005706,0,0
0.005708,0,0
0.005709,0,0
0.005711,0,0
0.005712,0,0
0.005714,0,0
0.005715,0,0
0.005717,0,0
0.005719,0,0
0.00572,0,0
0.005722,0,0
0.005724,0,0
0.005725,0,0
0.005727,0,0
0.005728,0,0
0.00573,0,0
0.005732,0,0
0.005733,0,0
0.005735,0,0
0.005737,0,0
0.005738,0,0
0.00574,0,0
0.005741,0,0
0.005743,0,0
0.005745,0,0
0.005746,0,0
0.005748,0,0
0.00575,0,0
0.005751,0,0
0.005753,0,0
0.005754,0,0
0.005756,0,0
0.005758,0,0
0.005759,0,0
0.005761,0,0
0.005763,0,0
0.005764,0,0
0.005766,0,0
0.005767,0,0
0.005769,0,0
0.005771,0,0
0.005772,0,0
0.005774,0,0
0.005775,0,0
0.005777,0,0
0.005779,0,0
0.00578,0,0
0.005782,0,0
0.005784,0,0
0.005785,0,0
0.005787,0,0
0.005788,0,0
0.00579,0,0
0.005792,0,0
0.005793,0,0
0.005795,0,0
0.005797,0,0
0.005798,0,0
0.0058,0,0
0.005801,0,0
0.005803,0,0
0.005805,0,0
0.005806,0,0
0.005808,0,0
0.00581,0,0
0.005811,0,0
0.005813,0,0
0.005814,0,0
0.005816,0,0
0.005818,0,0
0.005819,0,0
0.005821,0,0
0.005823,0,0
0.005824,0,0
0.005826,0,0
0.005827,0,0
0.005829,0,0
0.005831,0,0
0.005832,0,0
0.005834,0,0
0.005835,0,0
0.005837,0,0
0.005839,0,0
0.00584,0,0
0.005842,0,0
0.005844,0,0
0.005845,0,0
0.005847,0,0
0.005848,0,0
0.00585,0,0
0.005852,0,0
0.005853,0,0
0.005855,0,0
0.005857,0,0
0.005858,0,0
0.00586,0,0
0.005861,0,0
0.005863,0,0
0.005865,0,0
0.005866,0,0
0.005868,0,0
0.00587,0,0
0.005871,0,0
0.005873,0,0
0.005874,0,0
0.005876,0,0
0.005878,0,0
0.005879,0,0
0.005881,0,0
0.005883,0,0
0.005884,0,0
0.005886,0,0
0.005887,0,0
0.005889,0,0
0.00589,0,0
0.005892,0,0
0.005894,0,0
0.005895,0,0
0.005897,0,0
0.005899,0,0
0.0059,0,0
0.005902,0,0
0.005903,0,0
0.005905,0,0
0.005907,0,0
0.005908,0,0
0.00591,0,0
0.005912,0,0
0.005913,0,0
0.005915,0,0
0.005916,0,0
0.005918,0,0
0.00592,0,0
0.005921,0,0
0.005923,0,0
0.005925,0,0
0.005926,0,0
0.005928,0,0
0.005929,0,0
0.005931,0,0
0.005933,0,0
0.005934,0,0
0.005936,0,0
0.005938,0,0
0.005939,0,0
0.005941,0,0
0.005942,0,0
0.005944,0,0
0.005946,0,0
0.005947,0,0
0.005949,0,0
0.00595,0,0
0.005952,0,0
0.005954,0,0
0.005955,0,0
0.005957,0,0
0.005959,0,0
0.00596,0,0
0.005962,0,0
0.005963,0,0
0.005965,0,0
0.005967,0,0
0.005968,0,0
0.00597,0,0
0.005972,0,0
0.005973,0,0
0.005975,0,0
0.005976,0,0
0.005978,0,0
0.00598,0,0
0.005981,0,0
0.005983,0,0
0.005985,0,0
0.005986,0,0
0.005988,0,0
0.005989,0,0
0.005991,0,0
0.005993,0,0
0.005994,0,0
0.005996,0,0
0.005998,0,0
0.005999,0,0
0.006001,0,0
0.006002,0,0
0.006004,0,0
0.006006,0,0
0.006007,0,0
0.006009,0,0
0.00601,0,0
0.006012,0,0
0.006014,0,0
0.006015,0,0
0.006017,0,0
0.006019,0,0
0.00602,0,0
0.006022,0,0
0.006023,0,0
0.006025,0,0
0.006027,0,0
0.006028,0,0
0.00603,0,0
0.006032,0,0
0.006033,0,0
0.006035,0,0
0.006036,0,0
0.006038,0,0
0.00604,0,0
0.006041,0,0
0.006043,0,0
0.006045,0,0
0.006046,0,0
0.006048,0,0
0.006049,0,0
0.006051,0,0
0.006053,0,0
0.006054,0,0
0.006056,0,0
0.006058,0,0
0.006059,0,0
0.006061,0,0
0.006062,0,0
0.006064,0,0
0.006065,0,0
0.006067,0,0
0.006069,0,0
0.00607,0,0
0.006072,0,0
0.006074,0,0
0.006075,0,0
0.006077,0,0
0.006078,0,0
0.00608,0,0
0.006082,0,0
0.006083,0,0
0.006085,0,0
0.006087,0,0
0.006088,0,0
0.00609,0,0
0.006091,0,0
0.006093,0,0
0.006095,0,0
0.006096,0,0
0.006098,0,0
0.0061,0,0
0.006101,0,0
0.006103,0,0
0.006104,0,0
0.006106,0,0
0.006108,0,0
0.006109,0,0
0.006111,0,0
0.006113,0,0
0.006114,0,0
0.006116,0,0
0.006117,0,0
0.006119,0,0
0.006121,0,0
0.006122,0,0
0.006124,0,0
0.006125,0,0
0.006127,0,0
0.006129,0,0
0.00613,0,0
0.006132,0,0
0.006134,0,0
0.006135,0,0
0.006137,0,0
0.006138,0,0
0.00614,0,0
0.006142,0,0
0.006143,0,0
0.006145,0,0
0.006147,0,0
0.006148,0,0
0.00615,0,0
0.006151,0,0
0.006153,0,0
0.006155,0,0
0.006156,0,0
0.006158,0,0
0.00616,0,0
0.006161,0,0
0.006163,0,0
0.006164,0,0
0.006166,0,0
0.006168,0,0
0.006169,0,0
0.006171,0,0
0.006173,0,0
0.006174,0,0
0.006176,0,0
0.006177,0,0
0.006179,0,0
0.006181,0,0
0.006182,0,0
0.006184,0,0
0.006185,0,0
0.006187,0,0
0.006189,0,0
0.00619,0,0
0.006192,0,0
0.006194,0,0
0.006195,0,0
0.006197,0,0
0.006198,0,0
0.0062,0,0
0.006202,0,0
0.006203,0,0
0.006205,0,0
0.006207,0,0
0.006208,0,0
0.00621,0,0
0.006211,0,0
0.006213,0,0
0.006215,0,0
0.006216,0,0
0.006218,0,0
0.00622,0,0
0.006221,0,0
0.006223,0,0
0.006224,0,0
0.006226,0,0
0.006228,0,0
0.006229,0,0
0.006231,0,0
0.006233,0,0
0.006234,0,0
0.006236,0,0
0.006237,0,0
0.006239,0,0
0.00624,0,0
0.006242,0,0
0.006244,0,0
0.006245,0,0
0.006247,0,0
0.006249,0,0
0.00625,0,0
0.006252,0,0
0.006253,0,0
0.006255,0,0
0.006257,0,0
0.006258,0,0
0.00626,0,0
0.006262,0,0
0.006263,0,0
0.006265,0,0
0.006266,0,0
0.006268,0,0
0.00627,0,0
0.006271,0,0
0.006273,0,0
0.006275,0,0
0.006276,1,0
0.006276,1,0
0.006278,1,0
0.006279,1,0
0.006281,1,0
0.006283,1,0
0.006284,1,0
0.006286,1,0
0.006288,1,0
0.006289,1,0
0.006291,1,0
0.006292,1,0
0.006294,1,0
0.006296,1,0
0.006297,1,0
0.006299,1,0
0.0063,1,0
0.006302,1,0
0.006304,1,0
0.006305,1,0
0.006307,1,0
0.006309,1,0
0.00631,1,0
0.006312,1,0
0.006313,1,0
0.006315,1,0
0.006317,1,0
0.006318,1,0
0.00632,1,0
0.006322,1,0
0.006323,1,0
0.006325,1,0
0.006326,1,0
0.006328,1,0
0.00633,1,0
0.006331,1,0
0.006333,1,0
0.006335,1,0
0.006336,1,0
0.006338,1,0
0.006339,1,0
0.006341,1,0
0.006343,1,0
0.006344,1,0
0.006346,1,0
0.006348,1,0
0.006349,1,0
0.006351,1,0
0.006352,1,0
0.006354,1,0
0.006356,1,0
0.006357,1,0
0.006359,1,0
0.00636,1,0
0.006362,1,0
0.006364,1,0
0.006365,1,0
0.006367,1,0
0.006369,1,0
0.00637,1,0
0.006372,1,0
0.006373,1,0
0.006375,1,0
0.006377,1,0
0.006378,1,0
0.00638,1,0
0.006382,1,0
0.006383,1,0
0.006385,1,0
0.006386,1,0
0.006388,1,0
0.00639,1,0
0.006391,1,0
0.006393,0,0
0.006393,0,0
0.006395,0,0
0.006396,0,0
0.006398,0,0
0.006399,0,0
0.006401,0,0
0.006403,0,0
0.006404,0,0
0.006406,0,0
0.006408,0,0
0.006409,0,0
0.006411,0,0
0.006412,0,0
0.006414,0,0
0.006415,0,0
0.006417,0,0
0.006419,0,0
0.00642,0,0
0.006422,0,0
0.006424,0,0
0.006425,0,0
0.006427,0,0
0.006428,0,0
0.00643,0,0
0.006432,0,0
0.006433,0,0
0.006435,0,0
0.006437,0,0
0.006438,0,0
0.00644,0,0
0.006441,0,0
0.006443,0,0
0.006445,0,0
0.006446,0,0
0.006448,0,0
0.00645,0,0
0.006451,0,0
0.006453,0,0
0.006454,0,0
0.006456,0,0
0.006458,0,0
0.006459,0,0
0.006461,0,0
0.006462,0,0
0.006464,0,0
0.006466,0,0
0.006467,0,0
0.006469,0,0
0.006471,0,0
0.006472,0,0
0.006474,0,0
0.006475,0,0
0.006477,0,0
0.006479,0,0
0.00648,0,0
0.006482,0,0
0.006484,0,0
0.006485,0,0
0.006487,0,0
0.006488,0,0
0.00649,0,0
0.006492,0,0
0.006493,0,0
0.006495,0,0
0.006497,0,0
0.006498,0,0
0.0065,0,0
0.006501,0,0
0.006503,0,0
0.006505,0,0
0.006506,0,0
0.006508,0,0
0.00651,0,0
0.006511,0,0
0.006513,0,0
0.006514,0,0
0.006516,0,0
0.006518,0,0
0.006519,0,0
0.006521,0,0
0.006523,0,0
0.006524,0,0
0.006526,0,0
0.006527,0,0
0.006529,0,0
0.006531,0,0
0.006532,0,0
0.006534,0,0
0.006535,0,0
0.006537,0,0
0.006539,0,0
0.00654,0,0
0.006542,0,0
0.006544,0,0
0.006545,0,0
0.006547,0,0
0.006548,0,0
0.00655,0,0
0.006552,0,0
0.006553,0,0
0.006555,0,0
0.006557,0,0
0.006558,0,0
0.00656,0,0
0.006561,0,0
0.006563,0,0
0.006565,0,0
0.006566,0,0
0.006568,0,0
0.00657,0,0
0.006571,0,0
0.006573,0,0
0.006574,0,0
0.006576,0,0
0.006578,0,0
0.006579,0,0
0.006581,0,0
0.006583,0,0
0.006584,0,0
0.006586,0,0
0.006587,0,0
0.006589,0,0
0.00659,0,0
0.006592,0,0
0.006594,0,0
0.006595,0,0
0.006597,0,0
0.006599,0,0
0.0066,0,0
0.006602,0,0
0.006603,0,0
0.006605,0,0
0.006607,0,0
0.006608,0,0
0.00661,0,0
0.006612,0,0
0.006613,0,0
0.006615,0,0
0.006616,0,0
0.006618,0,0
0.00662,0,0
0.006621,0,0
0.006623,0,0
0.006625,0,0
0.006626,0,0
0.006628,0,0
0.006629,0,0
0.006631,0,0
0.006633,0,0
0.006634,0,0
0.006636,0,0
0.006638,0,0
0.006639,0,0
0.006641,0,0
0.006642,0,0
0.006644,0,0
0.006646,0,0
0.006647,0,0
0.006649,0,0
0.00665,0,0
0.006652,0,0
0.006654,0,0
0.006655,0,0
0.006657,0,0
0.006659,0,0
0.00666,0,0
0.006662,0,0
0.006663,0,0
0.006665,0,0
0.006667,0,0
0.006668,0,0
0.00667,0,0
0.006672,0,0
0.006673,0,0
0.006675,0,0
0.006676,0,0
0.006678,0,0
0.00668,0,0
0.006681,0,0
0.006683,0,0
0.006685,0,0
0.006686,0,0
0.006688,0,0
0.006689,0,0
0.006691,0,0
0.006693,0,0
0.006694,0,0
0.006696,0,0
0.006698,0,0
0.006699,0,0
0.006701,0,0
0.006702,0,0
0.006704,0,0
0.006706,0,0
0.006707,0,0
0.006709,0,0
0.00671,0,0
0.006712,0,0
0.006714,0,0
0.006715,0,0
0.006717,0,0
0.006719,0,0
0.00672,0,0
0.006722,0,0
0.006723,0,0
0.006725,0,0
0.006727,0,0
0.006728,0,0
0.00673,0,0
0.006732,0,0
0.006733,0,0
0.006735,0,0
0.006736,0,0
0.006738,0,0
0.00674,0,0
0.006741,0,0
0.006743,0,0
0.006745,0,0
0.006746,0,0
0.006748,0,0
0.006749,0,0
0.006751,0,0
0.006753,0,0
0.006754,0,0
0.006756,0,0
0.006758,0,0
0.006759,0,0
0.006761,0,0
0.006762,0,0
0.006764,0,0
0.006765,0,0
0.006767,0,0
0.006769,0,0
0.00677,0,0
0.006772,0,0
0.006774,0,0
0.006775,0,0
0.006777,0,0
0.006778,0,0
0.00678,0,0
0.006782,0,0
0.006783,0,0
0.006785,0,0
0.006787,0,0
0.006788,0,0
0.00679,0,0
0.006791,0,0
0.006793,0,0
0.006795,0,0
0.006796,0,0
0.006798,0,0
0.0068,0,0
0.006801,0,0
0.006803,0,0
0.006804,0,0
0.006806,0,0
0.006808,0,0
0.006809,0,0
0.006811,0,0
0.006813,0,0
0.006814,0,0
0.006816,0,0
0.006817,0,0
0.006819,0,0
0.006821,0,0
0.006822,0,0
0.006824,0,0
0.006825,0,0
0.006827,0,0
0.006829,0,0
0.00683,0,0
0.006832,0,0
0.006834,0,0
0.006835,0,0
0.006837,0,0
0.006838,0,0
0.00684,0,0
0.006842,0,0
0.006843,0,0
0.006845,0,0
0.006847,0,0
0.006848,0,0
0.00685,0,0
0.006851,0,0
0.006853,0,0
0.006855,0,0
0.006856,0,0
0.006858,0,0
0.00686,0,0
0.006861,0,0
0.006863,0,0
0.006864,0,0
0.006866,0,0
0.006868,0,0
0.006869,0,0
0.006871,0,0
0.006873,0,0
0.006874,0,0
0.006876,0,0
0.006877,0,0
0.006879,0,0
0.006881,0,0
0.006882,0,0
0.006884,0,0
0.006885,0,0
0.006887,0,0
0.006889,0,0
0.00689,0,0
0.006892,0,0
0.006894,0,0
0.006895,0,0
0.006897,0,0
0.006898,0,0
0.0069,0,0
0.006902,0,0
0.006903,0,0
0.006905,0,0
0.006907,0,0
0.006908,0,0
0.00691,0,0
0.006911,0,0
0.006913,0,0
0.006915,0,0
0.006916,0,0
0.006918,0,0
0.00692,0,0
0.006921,0,0
0.006923,0,0
0.006924,0,0
0.006926,0,0
0.006928,0,0
0.006929,0,0
0.006931,0,0
0.006933,0,0
0.006934,0,0
0.006936,0,0
0.006937,0,1
0.006939,0,1
0.00694,0,1
0.006942,0,1
0.006944,0,1
0.006945,0,1
0.006947,0,1
0.006949,0,1
0.00695,0,1
0.006952,0,1
0.006953,0,1
0.006955,0,1
0.006957,0,1
0.006958,0,1
0.00696,0,1
0.006962,0,1
0.006963,0,1
0.006965,0,1
0.006966,0,1
0.006968,0,1
0.00697,0,1
0.006971,0,1
0.006973,0,1
0.006973,1,1
0.006975,1,1
0.006976,1,1
0.006978,1,1
0.006979,1,1
0.006981,1,1
0.006983,1,1
0.006984,1,1
0.006986,1,1
0.006988,1,1
0.006989,1,1
0.006991,1,1
0.006992,1,1
0.006994,1,1
0.006996,1,1
0.006997,1,1
0.006999,1,1
0.007,1,1
0.007002,1,1
0.007004,1,1
0.007005,1,1
0.007007,1,1
0.007009,1,1
0.00701,1,1
0.007012,1,1
0.007013,1,1
0.007015,1,1
0.007017,1,1
0.007018,1,1
0.00702,1,1
0.007022,1,0
0.007023,1,0
0.007025,1,0
0.007026,1,0
0.007028,1,1
0.00703,1,1
0.007031,1,1
0.007033,1,1
0.007035,1,1
0.007036,1,1
0.007038,1,1
0.007039,1,1
0.007041,1,1
0.007043,1,1
0.007044,1,1
0.007046,1,1
0.007048,1,1
0.007049,1,1
0.007051,1,1
0.007052,1,1
0.007054,1,1
0.007056,1,1
0.007057,1,1
0.007059,1,1
0.00706,1,1
0.007062,1,1
0.007064,1,1
0.007065,1,1
0.007067,1,1
0.007069,1,1
0.00707,1,1
0.007072,1,1
0.007073,1,1
0.007075,1,1
0.007077,1,1
0.007078,1,1
0.00708,1,1
0.007082,1,1
0.007083,1,1
0.007085,1,1
0.007086,1,1
0.007088,1,1
0.00709,1,1
0.007091,1,1
0.007092,0,1
0.007093,0,1
0.007095,0,1
0.007096,0,1
0.007098,0,1
0.007099,0,1
0.007101,0,1
0.007102,0,1
0.007104,0,1
0.007106,0,1
0.007108,0,1
0.007109,0,1
0.007111,0,1
0.007112,0,1
0.007114,0,1
0.007115,0,1
0.007117,0,1
0.007119,0,1
0.00712,0,1
0.007122,0,1
0.007124,0,1
0.007125,0,0
0.007127,0,0
0.007128,0,0
0.00713,0,0
0.007132,0,0
0.007133,0,0
0.007135,0,0
0.007137,0,0
0.007138,0,0
0.00714,0,0
0.007141,0,0
0.007143,0,1
0.007145,0,1
0.007146,0,1
0.007148,0,1
0.00715,0,1
0.007151,0,1
0.007153,0,1
0.007154,0,1
0.007156,0,1
0.007158,0,1
0.007159,0,1
0.007161,0,1
0.007163,0,1
0.007164,0,1
0.007166,0,1
0.007167,0,1
0.007169,0,1
0.007171,0,1
0.007172,0,1
0.007174,0,1
0.007175,0,1
0.007177,0,1
0.007179,0,1
0.00718,0,1
0.007182,0,1
0.007184,0,1
0.007185,0,1
0.007187,0,1
0.007188,0,1
0.00719,0,1
0.007192,0,1
0.007193,0,1
0.007195,0,1
0.007197,0,1
0.007198,0,1
0.0072,0,1
0.007201,0,1
0.007203,0,1
0.007205,0,1
0.007206,0,0
0.007208,0,0
0.00721,0,0
0.007211,0,0
0.007213,0,0
0.007214,0,0
0.007216,0,1
0.007218,0,1
0.007219,0,1
0.007221,0,1
0.007223,0,1
0.007224,0,1
0.007226,0,1
0.007227,0,1
0.007229,0,1
0.007231,0,1
0.007232,0,1
0.007234,0,0
0.007235,0,0
0.007237,0,0
0.007239,0,0
0.00724,0,0
0.007242,0,0
0.007244,0,0
0.007245,0,0
0.007247,0,0
0.007248,0,0
0.00725,0,0
0.007252,0,0
0.007253,0,0
0.007255,0,0
0.007257,0,0
0.007258,0,0
0.00726,0,0
0.007261,0,0
0.007263,0,0
0.007265,0,0
0.007266,0,0
0.007268,0,0
0.00727,0,0
0.007271,0,0
0.007273,0,0
0.007274,0,0
0.007276,0,0
0.007278,0,0
0.007279,0,0
0.007281,0,0
0.007283,0,0
0.007284,0,0
0.007286,0,0
0.007287,0,0
0.007289,0,0
0.00729,0,0
0.007292,0,0
0.007294,0,0
0.007295,0,0
0.007297,0,0
0.007299,0,0
0.0073,0,0
0.007302,0,0
0.007303,0,0
0.007305,0,0
0.007307,0,0
0.007308,0,0
0.00731,0,0
0.007312,0,0
0.007313,0,0
0.007315,0,0
0.007316,0,0
0.007318,0,1
0.00732,0,1
0.007321,0,1
0.007323,0,1
0.007325,0,1
0.007326,0,1
0.007328,0,1
0.007329,0,1
0.007331,0,1
0.007333,0,1
0.007334,0,1
0.007336,0,0
0.007338,0,0
0.007339,0,0
0.007341,0,0
0.007342,0,0
0.007344,0,0
0.007346,0,0
0.007347,0,0
0.007349,0,0
0.00735,0,0
0.007352,0,0
0.007354,0,1
0.007355,0,1
0.007357,0,1
0.007359,0,1
0.00736,0,1
0.007362,0,1
0.007363,0,1
0.007365,0,1
0.007367,0,1
0.007368,0,1
0.00737,0,1
0.007372,0,1
0.007373,0,1
0.007375,0,1
0.007376,0,1
0.007378,0,0
0.00738,0,0
0.007381,0,0
0.007383,0,0
0.007385,0,0
0.007386,0,0
0.007388,0,0
0.007389,0,0
0.007391,0,0
0.007393,0,0
0.007394,0,0
0.007396,0,0
0.007398,0,0
0.007399,0,1
0.007401,0,1
0.007402,0,1
0.007404,0,1
0.007406,0,1
0.007407,0,1
0.007409,0,1
0.00741,0,1
0.007412,0,1
0.007414,0,1
0.007415,0,1
0.007417,0,1
0.007419,0,1
0.00742,0,1
0.007422,0,1
0.007423,0,1
0.007425,0,1
0.007427,0,1
0.007428,0,1
0.00743,0,1
0.007432,0,1
0.007433,0,0
0.007435,0,0
0.007436,0,0
0.007438,0,0
0.00744,0,0
0.007441,0,0
0.007443,0,0
0.007445,0,0
0.007446,0,0
0.007448,0,0
0.007449,0,0
0.007451,0,0
0.007453,0,0
0.007454,0,0
0.007456,0,0
0.007458,0,0
0.007459,0,0
0.007461,0,0
0.007462,0,0
0.007464,0,0
0.007465,0,0
0.007467,0,0
0.007469,0,0
0.00747,0,0
0.007472,0,0
0.007474,0,0
0.007475,0,0
0.007477,0,0
0.007478,0,0
0.00748,0,0
0.007482,0,0
0.007483,0,0
0.007485,0,0
0.007487,0,0
0.007488,0,0
0.00749,0,0
0.007491,0,0
0.007493,0,0
0.007495,0,0
0.007496,0,0
0.007498,0,0
0.0075,0,0
0.007501,0,0
0.007503,0,0
0.007504,0,0
0.007506,0,0
0.007508,0,0
0.007509,0,0
0.007511,0,0
0.007513,0,0
0.007514,0,0
0.007516,0,0
0.007517,0,0
0.007519,0,0
0.007521,0,0
0.007522,0,0
0.007524,0,0
0.007525,0,0
0.007527,0,0
0.007529,0,0
0.00753,0,0
0.007532,0,0
0.007534,0,0
0.007535,0,0
0.007537,0,0
0.007538,0,1
0.00754,0,1
0.007542,0,1
0.007543,0,1
0.007545,0,1
0.007547,0,1
0.007548,0,1
0.00755,0,1
0.007551,0,1
0.007553,0,1
0.007555,0,1
0.007556,0,1
0.007558,0,1
0.00756,0,1
0.007561,0,1
0.007563,0,1
0.007564,0,1
0.007566,0,1
0.007568,0,1
0.007569,0,1
0.007571,0,1
0.007573,0,1
0.007574,0,1
0.007576,0,1
0.007577,0,1
0.007579,0,1
0.007581,0,1
0.007582,0,1
0.007584,0,1
0.007585,0,1
0.007587,0,1
0.007589,0,1
0.00759,0,1
0.007592,0,0
0.007594,0,0
0.007595,0,0
0.007597,0,0
0.007598,0,0
0.0076,0,0
0.007602,0,0
0.007603,0,0
0.007605,0,0
0.007607,0,0
0.007608,0,0
0.00761,0,0
0.007611,0,0
0.007613,0,0
0.007615,0,0
0.007616,0,0
0.007618,0,0
0.00762,0,0
0.007621,0,0
0.007623,0,0
0.007624,0,0
0.007626,0,0
0.007628,0,0
0.007629,0,0
0.007631,0,0
0.007633,0,0
0.007634,0,0
0.007636,0,0
0.007637,0,0
0.007639,0,0
0.00764,0,0
0.007642,0,0
0.007644,0,0
0.007645,0,0
0.007647,0,0
0.007649,0,0
0.00765,0,1
0.007652,0,1
0.007653,0,1
0.007655,0,1
0.007657,0,1
0.007658,0,1
0.00766,0,1
0.007662,0,1
0.007663,0,1
0.007665,0,1
0.007666,0,1
0.007668,0,1
0.00767,0,1
0.007671,0,1
0.007672,1,1
0.007673,1,1
0.007675,1,1
0.007676,1,1
0.007678,1,0
0.007679,1,0
0.007681,1,0
0.007683,1,0
0.007684,1,1
0.007686,1,1
0.007688,1,1
0.007689,1,1
0.007691,1,1
0.007692,1,1
0.007694,1,1
0.007696,1,1
0.007697,1,1
0.007699,1,1
0.0077,1,1
0.007702,1,1
0.007704,1,1
0.007705,1,1
0.007707,1,1
0.007709,1,1
0.00771,1,1
0.007712,1,1
0.007713,1,1
0.007715,1,1
0.007717,1,1
0.007718,1,1
0.00772,1,1
0.007722,1,1
0.007723,1,1
0.007725,1,1
0.007726,1,1
0.007728,1,1
0.00773,1,1
0.007731,1,1
0.007733,1,1
0.007735,1,1
0.007736,1,1
0.007738,1,1
0.007739,1,1
0.007741,1,1
0.007743,1,1
0.007744,1,1
0.007746,1,1
0.007748,1,1
0.007749,1,1
0.007751,1,1
0.007752,1,1
0.007754,1,1
0.007756,1,1
0.007757,1,1
0.007759,1,1
0.00776,1,1
0.007762,1,1
0.007764,1,1
0.007765,1,1
0.007767,1,1
0.007769,1,1
0.00777,1,1
0.007772,1,1
0.007773,1,1
0.007775,1,1
0.007777,1,1
0.007778,1,0
0.00778,1,0
0.007782,1,0
0.007783,1,0
0.007785,1,0
0.007786,1,0
0.007788,1,0
0.007789,0,0
0.00779,0,0
0.007791,0,0
0.007793,0,0
0.007795,0,0
0.007796,0,0
0.007798,0,0
0.007799,0,0
0.007801,0,0
0.007803,0,0
0.007804,0,0
0.007806,0,0
0.007808,0,0
0.007809,0,0
0.007811,0,0
0.007812,0,0
0.007814,0,0
0.007815,0,0
0.007817,0,0
0.007819,0,0
0.00782,0,0
0.007822,0,0
0.007824,0,0
0.007825,0,0
0.007827,0,0
0.007828,0,0
0.00783,0,0
0.007832,0,0
0.007833,0,0
0.007835,0,0
0.007837,0,0
0.007838,0,0
0.00784,0,0
0.007841,0,0
0.007843,0,0
0.007845,0,0
0.007846,0,0
0.007848,0,0
0.00785,0,0
0.007851,0,0
0.007853,0,0
0.007854,0,0
0.007856,0,0
0.007858,0,0
0.007859,0,0
0.007861,0,0
0.007863,0,0
0.007864,0,0
0.007866,0,0
0.007867,0,0
0.007869,0,0
